,Airport_Dist,Airport_No,Highschool_Dist,Highschool_No,Primaryschool_dist,Primaryschool_No,UNI_Dist,UNI_No,Lake_Dist,Lake_No,Park_Dist,Park_No,Coast
0,11.268963256997775,2,1.2515192144084104,48,0.22951798273152024,77,3.430704140215258,1,2.400662230810942,9,1.0183275900727513,26,11.286721733248553
1,8.814397009343073,1,2.691368255159124,30,1.1556797456221757,201,1.4420597076475399,1,7.044467678156236,9,3.6323373550459843,26,15.774868734280732
2,15.814863566430521,1,8.19939093569917,9,2.4272576864569726,128,24.562574485505543,5,15.686352745945538,11,11.581514953185694,17,36.001837971432494
3,14.6952463919912,2,2.120580104972929,11,0.8552048535965349,214,0.8289897618400263,2,3.035109475956733,9,0.9640468543893097,12,6.148821970114474
4,22.58129362134887,1,2.0043300695238426,53,0.29838550993588214,193,13.582785904926439,5,6.214939782806469,12,2.5553174650775152,10,1.8449090415724663
5,15.146417051573078,1,2.524088977038098,51,1.4314214465844946,69,5.221938905036232,2,2.223388121513989,10,1.9447109575622787,28,5.693173517057364
6,7.981777723223968,1,1.7034067079183175,20,0.11308428762902699,161,1.7464582881457935,5,5.640741570764534,10,2.196586315189382,16,13.183377015545268
7,12.414852490519749,1,0.35636841302336375,18,0.39561478935542654,310,4.0422937505868894,5,1.4378087291725203,10,0.2729788029133727,1,8.42006251204484
8,8.09874880456326,1,2.383573810677048,20,1.7257130615727045,208,2.5485029005565885,5,4.9854762342837455,10,0.5585254926515467,16,12.721446521472144
9,19.67272824973145,1,0.9956751149721744,53,1.2402635284320154,61,10.609925726752907,5,6.007803857024622,12,2.787441146406613,10,3.742119207436124
10,23.8295923919337,1,1.6762986634139152,45,0.8603467194777226,271,14.968877344747671,5,6.215519532234404,12,3.088939315684653,10,1.737916591172257
11,19.750964148684435,1,3.3128240410365217,51,0.2667147166969221,263,10.226980283210668,5,7.2308410839045525,10,3.7930899288413746,20,1.70986676087678
12,14.021496767148177,1,1.391554642098649,59,0.4673832033906684,283,3.513658760765176,2,2.3058194073526637,10,0.11497340247116297,15,6.921695404620188
13,17.194864499536283,2,2.970100619208909,11,0.4384390378604399,287,4.297490110633985,2,3.6729021462555878,8,1.6163866146251051,11,2.8072391554887264
14,10.43835958733039,1,2.3228936742885753,46,0.0,94,2.8836133060800484,5,5.625627309008292,10,4.481683176970182,19,11.777131086977572
15,6.510338353087588,1,2.3719107684302423,30,0.5630681163920956,182,4.692755222779934,1,6.929498087432319,9,3.758002093007885,16,15.027832461797034
16,16.68086530990825,1,0.5833458872811831,51,0.5827649390789092,69,6.960336657957427,2,3.7070337951466854,10,3.8712040978295255,28,4.175388990501664
17,9.02514596395639,2,2.502505732448599,48,1.7030321226305967,318,0.7618825863050259,1,5.957829215500064,9,2.806710498158198,26,14.236595944286721
18,37.34753003653822,1,1.4353290597884687,22,0.5482312223365892,202,29.886472727658735,5,6.7278627680102545,16,8.358892280719548,14,1.651790781396817
19,75.0960897039954,1,51.693373166914476,44,40.215032630830784,327,81.59709546522394,5,71.91501726397429,11,69.10314927404956,17,88.1892656817455
20,17.26077245418287,2,2.0539368353380887,11,0.4115673244510147,205,3.8115967316283137,2,4.200920510142507,8,0.6787119603609926,11,3.607846988623512
